3208,5957,"Undirected",,,1,14,0,1884
3208,7177,"Undirected",,,1,14,0,1884
3208,7337,"Undirected",,,1,14,0,1884
3208,8182,"Undirected",,,1,14,0,1884
2017,8353,"Undirected",,,1,14,0,1884
2017,1015,"Undirected",,,1,14,0,1884
2017,1134,"Undirected",,,1,14,0,1884
2017,1995,"Undirected",,,1,14,0,1884
2017,2207,"Undirected",,,1,14,0,1884
2017,3203,"Undirected",,,1,14,0,1884
2017,3576,"Undirected",,,1,14,0,1884
2017,4430,"Undirected",,,1,14,0,1884
2017,4499,"Undirected",,,1,14,0,1884
2017,4514,"Undirected",,,1,14,0,1884
2017,5261,"Undirected",,,1,14,0,1884
2017,5957,"Undirected",,,1,14,0,1884
2017,7177,"Undirected",,,1,14,0,1884
2017,7337,"Undirected",,,1,14,0,1884
2017,8182,"Undirected",,,1,14,0,1884
3010,8353,"Undirected",,,1,14,0,1884
3010,1015,"Undirected",,,1,14,0,1884
3010,1134,"Undirected",,,1,14,0,1884
3010,1995,"Undirected",,,1,14,0,1884
3010,2207,"Undirected",,,1,14,0,1884
3010,3203,"Undirected",,,1,14,0,1884
3010,3576,"Undirected",,,1,14,0,1884
3010,4430,"Undirected",,,1,14,0,1884
3010,4499,"Undirected",,,1,14,0,1884
3010,4514,"Undirected",,,1,14,0,1884
3010,5261,"Undirected",,,1,14,0,1884
3010,5957,"Undirected",,,1,14,0,1884
3010,7177,"Undirected",,,1,14,0,1884
3010,7337,"Undirected",,,1,14,0,1884
3010,8182,"Undirected",,,1,14,0,1884
2617,8353,"Undirected",,,1,1,12,1884
2617,1015,"Undirected",,,1,1,12,1884
2617,1134,"Undirected",,,1,1,12,1884
2617,1995,"Undirected",,,1,1,12,1884
2617,2207,"Undirected",,,1,1,12,1884
2617,3203,"Undirected",,,1,1,12,1884
2617,3576,"Undirected",,,1,1,12,1884
2617,4430,"Undirected",,,1,1,12,1884
2617,4499,"Undirected",,,1,1,12,1884
2617,4514,"Undirected",,,1,1,12,1884
2617,5261,"Undirected",,,1,1,12,1884
2617,5957,"Undirected",,,1,1,12,1884
2617,7177,"Undirected",,,1,1,12,1884
2617,7337,"Undirected",,,1,1,12,1884
2617,8182,"Undirected",,,1,1,12,1884
8249,8353,"Undirected",,,1,14,0,1884
8249,1015,"Undirected",,,1,14,0,1884
8249,1134,"Undirected",,,1,14,0,1884
8249,1995,"Undirected",,,1,14,0,1884
8249,2207,"Undirected",,,1,14,0,1884
8249,3203,"Undirected",,,1,14,0,1884
8249,3576,"Undirected",,,1,14,0,1884
8249,4430,"Undirected",,,1,14,0,1884
8249,4499,"Undirected",,,1,14,0,1884
8249,4514,"Undirected",,,1,14,0,1884
8249,5261,"Undirected",,,1,14,0,1884
8249,5957,"Undirected",,,1,14,0,1884
8249,7177,"Undirected",,,1,14,0,1884
8249,7337,"Undirected",,,1,14,0,1884
8249,8182,"Undirected",,,1,14,0,1884
3396,8353,"Undirected",,,1,14,0,1884
3396,1015,"Undirected",,,1,14,0,1884
3396,1134,"Undirected",,,1,14,0,1884
3396,1995,"Undirected",,,1,14,0,1884
3396,2207,"Undirected",,,1,14,0,1884
3396,3203,"Undirected",,,1,14,0,1884
3396,3576,"Undirected",,,1,14,0,1884
3396,4430,"Undirected",,,1,14,0,1884
3396,4499,"Undirected",,,1,14,0,1884
3396,4514,"Undirected",,,1,14,0,1884
3396,5261,"Undirected",,,1,14,0,1884
3396,5957,"Undirected",,,1,14,0,1884
3396,7177,"Undirected",,,1,14,0,1884
3396,7337,"Undirected",,,1,14,0,1884
3396,8182,"Undirected",,,1,14,0,1884
7839,8353,"Undirected",,,1,14,0,1884
7839,8353,"Undirected",,,1,14,0,1884
7839,1995,"Undirected",,,1,14,0,1884
7839,3203,"Undirected",,,1,14,0,1884
7839,3203,"Undirected",,,1,14,0,1884
7839,3576,"Undirected",,,1,14,0,1884
7839,3576,"Undirected",,,1,14,0,1884
7839,4430,"Undirected",,,1,14,0,1884
7839,4499,"Undirected",,,1,14,0,1884
7839,4499,"Undirected",,,1,14,0,1884
7839,5261,"Undirected",,,1,14,0,1884
7839,7177,"Undirected",,,1,14,0,1884
7839,7177,"Undirected",,,1,14,0,1884
7839,7337,"Undirected",,,1,14,0,1884
8044,8353,"Undirected",,,1,12,2,1884
8044,1015,"Undirected",,,1,12,2,1884
8044,1134,"Undirected",,,1,12,2,1884
8044,1995,"Undirected",,,1,12,2,1884
8044,2207,"Undirected",,,1,12,2,1884
8044,3203,"Undirected",,,1,12,2,1884
8044,3576,"Undirected",,,1,12,2,1884
8044,4430,"Undirected",,,1,12,2,1884
8044,4499,"Undirected",,,1,12,2,1884
8044,4514,"Undirected",,,1,12,2,1884
8044,5261,"Undirected",,,1,12,2,1884
8044,5957,"Undirected",,,1,12,2,1884
8044,7177,"Undirected",,,1,12,2,1884
8044,7337,"Undirected",,,1,12,2,1884
8044,8182,"Undirected",,,1,12,2,1884
4255,8353,"Undirected",,,1,15,0,1884
4255,1015,"Undirected",,,1,15,0,1884
4255,1134,"Undirected",,,1,15,0,1884
4255,1995,"Undirected",,,1,15,0,1884
4255,2207,"Undirected",,,1,15,0,1884
4255,3203,"Undirected",,,1,15,0,1884
4255,3576,"Undirected",,,1,15,0,1884
4255,4430,"Undirected",,,1,15,0,1884
4255,4499,"Undirected",,,1,15,0,1884
4255,4514,"Undirected",,,1,15,0,1884
4255,5261,"Undirected",,,1,15,0,1884
4255,5957,"Undirected",,,1,15,0,1884
4255,7177,"Undirected",,,1,15,0,1884
4255,7337,"Undirected",,,1,15,0,1884
4255,8182,"Undirected",,,1,15,0,1884
2543,8353,"Undirected",,,1,13,0,1884
2543,1015,"Undirected",,,1,13,0,1884
2543,1134,"Undirected",,,1,13,0,1884
2543,1995,"Undirected",,,1,13,0,1884
2543,2207,"Undirected",,,1,13,0,1884
2543,3203,"Undirected",,,1,13,0,1884
2543,3576,"Undirected",,,1,13,0,1884
2543,4430,"Undirected",,,1,13,0,1884
2543,4499,"Undirected",,,1,13,0,1884
2543,4514,"Undirected",,,1,13,0,1884
2543,5261,"Undirected",,,1,13,0,1884
2543,5957,"Undirected",,,1,13,0,1884
2543,7177,"Undirected",,,1,13,0,1884
2543,7337,"Undirected",,,1,13,0,1884
2543,8182,"Undirected",,,1,13,0,1884
486,8353,"Undirected",,,1,13,0,1884
486,1015,"Undirected",,,1,13,0,1884
486,1134,"Undirected",,,1,13,0,1884
486,1995,"Undirected",,,1,13,0,1884
486,2207,"Undirected",,,1,13,0,1884
486,3203,"Undirected",,,1,13,0,1884
486,3576,"Undirected",,,1,13,0,1884
486,4430,"Undirected",,,1,13,0,1884
486,4499,"Undirected",,,1,13,0,1884
486,4514,"Undirected",,,1,13,0,1884
486,5261,"Undirected",,,1,13,0,1884
486,5957,"Undirected",,,1,13,0,1884
486,7177,"Undirected",,,1,13,0,1884
486,7337,"Undirected",,,1,13,0,1884
486,8182,"Undirected",,,1,13,0,1884
6797,8353,"Undirected",,,1,,,1884
6797,1015,"Undirected",,,1,,,1884
6797,1134,"Undirected",,,1,,,1884
6797,1995,"Undirected",,,1,,,1884
6797,2207,"Undirected",,,1,,,1884
6797,3203,"Undirected",,,1,,,1884
6797,3576,"Undirected",,,1,,,1884
6797,4430,"Undirected",,,1,,,1884
6797,4499,"Undirected",,,1,,,1884
6797,4514,"Undirected",,,1,,,1884
6797,5261,"Undirected",,,1,,,1884
6797,5957,"Undirected",,,1,,,1884
6797,7177,"Undirected",,,1,,,1884
6797,7337,"Undirected",,,1,,,1884
6797,8182,"Undirected",,,1,,,1884
2663,8353,"Undirected",,,1,13,0,1884
2663,1015,"Undirected",,,1,13,0,1884
2663,1134,"Undirected",,,1,13,0,1884
2663,1995,"Undirected",,,1,13,0,1884
2663,2207,"Undirected",,,1,13,0,1884
2663,3203,"Undirected",,,1,13,0,1884
2663,3576,"Undirected",,,1,13,0,1884
2663,4430,"Undirected",,,1,13,0,1884
2663,4499,"Undirected",,,1,13,0,1884
2663,4514,"Undirected",,,1,13,0,1884
2663,5261,"Undirected",,,1,13,0,1884
2663,5957,"Undirected",,,1,13,0,1884
2663,7177,"Undirected",,,1,13,0,1884
2663,7337,"Undirected",,,1,13,0,1884
2663,8182,"Undirected",,,1,13,0,1884
4358,8353,"Undirected",,,1,13,0,1884
4358,1015,"Undirected",,,1,13,0,1884
4358,1134,"Undirected",,,1,13,0,1884
4358,1995,"Undirected",,,1,13,0,1884
4358,2207,"Undirected",,,1,13,0,1884
4358,3203,"Undirected",,,1,13,0,1884
4358,3576,"Undirected",,,1,13,0,1884
4358,4430,"Undirected",,,1,13,0,1884
4358,4499,"Undirected",,,1,13,0,1884
4358,4514,"Undirected",,,1,13,0,1884
4358,5261,"Undirected",,,1,13,0,1884
4358,5957,"Undirected",,,1,13,0,1884
4358,7177,"Undirected",,,1,13,0,1884
4358,7337,"Undirected",,,1,13,0,1884
4358,8182,"Undirected",,,1,13,0,1884
1191,8353,"Undirected",,,1,15,0,1884
1191,1015,"Undirected",,,1,15,0,1884
1191,1134,"Undirected",,,1,15,0,1884
1191,1995,"Undirected",,,1,15,0,1884
1191,2207,"Undirected",,,1,15,0,1884
1191,3203,"Undirected",,,1,15,0,1884
1191,3576,"Undirected",,,1,15,0,1884
1191,4430,"Undirected",,,1,15,0,1884
1191,4499,"Undirected",,,1,15,0,1884
1191,4514,"Undirected",,,1,15,0,1884
1191,5261,"Undirected",,,1,15,0,1884
1191,5957,"Undirected",,,1,15,0,1884
1191,7177,"Undirected",,,1,15,0,1884
1191,7337,"Undirected",,,1,15,0,1884
1191,8182,"Undirected",,,1,15,0,1884
8163,8353,"Undirected",,,1,13,0,1884
8163,1015,"Undirected",,,1,13,0,1884
8163,3203,"Undirected",,,1,13,0,1884
8163,3576,"Undirected",,,1,13,0,1884
8163,4430,"Undirected",,,1,13,0,1884
8163,4430,"Undirected",,,1,13,0,1884
8163,4499,"Undirected",,,1,13,0,1884
8163,4514,"Undirected",,,1,13,0,1884
8163,4514,"Undirected",,,1,13,0,1884
8163,5261,"Undirected",,,1,13,0,1884
8163,5957,"Undirected",,,1,13,0,1884
8163,5957,"Undirected",,,1,13,0,1884
8163,7177,"Undirected",,,1,13,0,1884
8163,7177,"Undirected",,,1,13,0,1884
8163,7337,"Undirected",,,1,13,0,1884
8163,7337,"Undirected",,,1,13,0,1884
769,8353,"Undirected",,,1,13,0,1884
769,1015,"Undirected",,,1,13,0,1884
769,1134,"Undirected",,,1,13,0,1884
769,1995,"Undirected",,,1,13,0,1884
769,2207,"Undirected",,,1,13,0,1884
769,3203,"Undirected",,,1,13,0,1884
769,3576,"Undirected",,,1,13,0,1884
769,4430,"Undirected",,,1,13,0,1884
769,4499,"Undirected",,,1,13,0,1884
769,4514,"Undirected",,,1,13,0,1884
769,5261,"Undirected",,,1,13,0,1884
769,5957,"Undirected",,,1,13,0,1884
769,7177,"Undirected",,,1,13,0,1884
769,7337,"Undirected",,,1,13,0,1884
769,8182,"Undirected",,,1,13,0,1884
547,8353,"Undirected",,,1,13,0,1884
547,1015,"Undirected",,,1,13,0,1884
547,1134,"Undirected",,,1,13,0,1884
547,1995,"Undirected",,,1,13,0,1884
547,2207,"Undirected",,,1,13,0,1884
547,3203,"Undirected",,,1,13,0,1884
547,3576,"Undirected",,,1,13,0,1884
547,4430,"Undirected",,,1,13,0,1884
547,4499,"Undirected",,,1,13,0,1884
547,4514,"Undirected",,,1,13,0,1884
547,5261,"Undirected",,,1,13,0,1884
547,5957,"Undirected",,,1,13,0,1884
547,7177,"Undirected",,,1,13,0,1884
547,7337,"Undirected",,,1,13,0,1884
547,8182,"Undirected",,,1,13,0,1884
8124,8353,"Undirected",,,1,13,0,1884
8124,1015,"Undirected",,,1,13,0,1884
8124,1134,"Undirected",,,1,13,0,1884
8124,1995,"Undirected",,,1,13,0,1884
8124,2207,"Undirected",,,1,13,0,1884
8124,3203,"Undirected",,,1,13,0,1884
8124,3576,"Undirected",,,1,13,0,1884
8124,4430,"Undirected",,,1,13,0,1884
8124,4499,"Undirected",,,1,13,0,1884
8124,4514,"Undirected",,,1,13,0,1884
8124,5261,"Undirected",,,1,13,0,1884
8124,5957,"Undirected",,,1,13,0,1884
8124,7177,"Undirected",,,1,13,0,1884
8124,7337,"Undirected",,,1,13,0,1884
8124,8182,"Undirected",,,1,13,0,1884
1066,8353,"Undirected",,,1,14,0,1884
1066,1015,"Undirected",,,1,14,0,1884
1066,1134,"Undirected",,,1,14,0,1884
1066,1995,"Undirected",,,1,14,0,1884
1066,2207,"Undirected",,,1,14,0,1884
1066,3203,"Undirected",,,1,14,0,1884
1066,3576,"Undirected",,,1,14,0,1884
1066,4430,"Undirected",,,1,14,0,1884
1066,4499,"Undirected",,,1,14,0,1884
1066,4514,"Undirected",,,1,14,0,1884
1066,5261,"Undirected",,,1,14,0,1884
1066,5957,"Undirected",,,1,14,0,1884
1066,7177,"Undirected",,,1,14,0,1884
1066,7337,"Undirected",,,1,14,0,1884
1066,8182,"Undirected",,,1,14,0,1884
4974,8353,"Undirected",,,1,14,0,1884
4974,1015,"Undirected",,,1,14,0,1884
4974,1134,"Undirected",,,1,14,0,1884
4974,1995,"Undirected",,,1,14,0,1884
4974,2207,"Undirected",,,1,14,0,1884
4974,3203,"Undirected",,,1,14,0,1884
4974,3576,"Undirected",,,1,14,0,1884
4974,4430,"Undirected",,,1,14,0,1884
4974,4499,"Undirected",,,1,14,0,1884
4974,4514,"Undirected",,,1,14,0,1884
4974,5261,"Undirected",,,1,14,0,1884
4974,5957,"Undirected",,,1,14,0,1884
4974,7177,"Undirected",,,1,14,0,1884
4974,7337,"Undirected",,,1,14,0,1884
4974,8182,"Undirected",,,1,14,0,1884
1348,8353,"Undirected",,,1,13,0,1884
1348,1015,"Undirected",,,1,13,0,1884
1348,1134,"Undirected",,,1,13,0,1884
1348,1995,"Undirected",,,1,13,0,1884
1348,2207,"Undirected",,,1,13,0,1884
1348,3203,"Undirected",,,1,13,0,1884
1348,3576,"Undirected",,,1,13,0,1884
1348,4430,"Undirected",,,1,13,0,1884
1348,4499,"Undirected",,,1,13,0,1884
1348,4514,"Undirected",,,1,13,0,1884
1348,5261,"Undirected",,,1,13,0,1884
1348,5957,"Undirected",,,1,13,0,1884
1348,7177,"Undirected",,,1,13,0,1884
1348,7337,"Undirected",,,1,13,0,1884
1348,8182,"Undirected",,,1,13,0,1884
4066,8353,"Undirected",,,1,15,0,1884
4066,1015,"Undirected",,,1,15,0,1884
4066,1134,"Undirected",,,1,15,0,1884
4066,1995,"Undirected",,,1,15,0,1884
4066,2207,"Undirected",,,1,15,0,1884
4066,3203,"Undirected",,,1,15,0,1884
4066,3576,"Undirected",,,1,15,0,1884
4066,4430,"Undirected",,,1,15,0,1884
4066,4499,"Undirected",,,1,15,0,1884
4066,4514,"Undirected",,,1,15,0,1884
4066,5261,"Undirected",,,1,15,0,1884
4066,5957,"Undirected",,,1,15,0,1884
4066,7177,"Undirected",,,1,15,0,1884
4066,7337,"Undirected",,,1,15,0,1884
4066,8182,"Undirected",,,1,15,0,1884
3594,8353,"Undirected",,,1,14,0,1884
3594,1015,"Undirected",,,1,14,0,1884
3594,1134,"Undirected",,,1,14,0,1884
3594,1995,"Undirected",,,1,14,0,1884
3594,2207,"Undirected",,,1,14,0,1884
3594,3203,"Undirected",,,1,14,0,1884
3594,3576,"Undirected",,,1,14,0,1884
3594,4430,"Undirected",,,1,14,0,1884
3594,4499,"Undirected",,,1,14,0,1884
3594,4514,"Undirected",,,1,14,0,1884
3594,5261,"Undirected",,,1,14,0,1884
3594,5957,"Undirected",,,1,14,0,1884
3594,7177,"Undirected",,,1,14,0,1884
3594,7337,"Undirected",,,1,14,0,1884
3594,8182,"Undirected",,,1,14,0,1884
5317,8353,"Undirected",,,1,12,0,1884
5317,1015,"Undirected",,,1,12,0,1884
5317,1134,"Undirected",,,1,12,0,1884
5317,1995,"Undirected",,,1,12,0,1884
5317,2207,"Undirected",,,1,12,0,1884
5317,3203,"Undirected",,,1,12,0,1884
5317,3576,"Undirected",,,1,12,0,1884
5317,4430,"Undirected",,,1,12,0,1884
5317,4499,"Undirected",,,1,12,0,1884
5317,4514,"Undirected",,,1,12,0,1884
5317,5261,"Undirected",,,1,12,0,1884
5317,5957,"Undirected",,,1,12,0,1884
5317,7177,"Undirected",,,1,12,0,1884
5317,7337,"Undirected",,,1,12,0,1884
5317,8182,"Undirected",,,1,12,0,1884
6619,8353,"Undirected",,,1,12,0,1884
6619,1015,"Undirected",,,1,12,0,1884
6619,1134,"Undirected",,,1,12,0,1884
6619,1995,"Undirected",,,1,12,0,1884
6619,2207,"Undirected",,,1,12,0,1884
6619,3203,"Undirected",,,1,12,0,1884
6619,3576,"Undirected",,,1,12,0,1884
6619,4430,"Undirected",,,1,12,0,1884
6619,4499,"Undirected",,,1,12,0,1884
6619,4514,"Undirected",,,1,12,0,1884
6619,5261,"Undirected",,,1,12,0,1884
6619,5957,"Undirected",,,1,12,0,1884
6619,7177,"Undirected",,,1,12,0,1884
6619,7337,"Undirected",,,1,12,0,1884
6619,8182,"Undirected",,,1,12,0,1884
4631,8353,"Undirected",,,1,13,0,1884
4631,1015,"Undirected",,,1,13,0,1884
4631,1134,"Undirected",,,1,13,0,1884
4631,1995,"Undirected",,,1,13,0,1884
4631,2207,"Undirected",,,1,13,0,1884
4631,3203,"Undirected",,,1,13,0,1884
4631,3576,"Undirected",,,1,13,0,1884
4631,4430,"Undirected",,,1,13,0,1884
4631,4499,"Undirected",,,1,13,0,1884
4631,4514,"Undirected",,,1,13,0,1884
4631,5261,"Undirected",,,1,13,0,1884
4631,5957,"Undirected",,,1,13,0,1884
4631,7177,"Undirected",,,1,13,0,1884
4631,7337,"Undirected",,,1,13,0,1884
4631,8182,"Undirected",,,1,13,0,1884
2822,8353,"Undirected",,,1,13,0,1884
2822,1015,"Undirected",,,1,13,0,1884
2822,1134,"Undirected",,,1,13,0,1884
2822,1995,"Undirected",,,1,13,0,1884
2822,2207,"Undirected",,,1,13,0,1884
2822,3203,"Undirected",,,1,13,0,1884
2822,3576,"Undirected",,,1,13,0,1884
2822,4430,"Undirected",,,1,13,0,1884
2822,4499,"Undirected",,,1,13,0,1884
2822,4514,"Undirected",,,1,13,0,1884
2822,5261,"Undirected",,,1,13,0,1884
2822,5957,"Undirected",,,1,13,0,1884
2822,7177,"Undirected",,,1,13,0,1884
2822,7337,"Undirected",,,1,13,0,1884
2822,8182,"Undirected",,,1,13,0,1884
10,8353,"Undirected",,,1,13,0,1884
10,1015,"Undirected",,,1,13,0,1884
10,1134,"Undirected",,,1,13,0,1884
10,1995,"Undirected",,,1,13,0,1884
10,2207,"Undirected",,,1,13,0,1884
10,3203,"Undirected",,,1,13,0,1884
10,3576,"Undirected",,,1,13,0,1884
10,4430,"Undirected",,,1,13,0,1884
10,4499,"Undirected",,,1,13,0,1884
10,4514,"Undirected",,,1,13,0,1884
10,5261,"Undirected",,,1,13,0,1884
10,5957,"Undirected",,,1,13,0,1884
10,7177,"Undirected",,,1,13,0,1884
10,7337,"Undirected",,,1,13,0,1884
10,8182,"Undirected",,,1,13,0,1884
7958,8353,"Undirected",,,1,12,0,1884
7958,1015,"Undirected",,,1,12,0,1884
7958,1134,"Undirected",,,1,12,0,1884
7958,1995,"Undirected",,,1,12,0,1884
7958,2207,"Undirected",,,1,12,0,1884
7958,3203,"Undirected",,,1,12,0,1884
7958,3576,"Undirected",,,1,12,0,1884
7958,4430,"Undirected",,,1,12,0,1884
7958,4499,"Undirected",,,1,12,0,1884
7958,4514,"Undirected",,,1,12,0,1884
7958,5261,"Undirected",,,1,12,0,1884
7958,5957,"Undirected",,,1,12,0,1884
7958,7177,"Undirected",,,1,12,0,1884
7958,7337,"Undirected",,,1,12,0,1884
7958,8182,"Undirected",,,1,12,0,1884
1922,8353,"Undirected",,,1,11,0,1884
1922,1015,"Undirected",,,1,11,0,1884
1922,1134,"Undirected",,,1,11,0,1884
1922,1995,"Undirected",,,1,11,0,1884
1922,2207,"Undirected",,,1,11,0,1884
1922,3203,"Undirected",,,1,11,0,1884
1922,3576,"Undirected",,,1,11,0,1884
1922,4430,"Undirected",,,1,11,0,1884
1922,4499,"Undirected",,,1,11,0,1884
1922,4514,"Undirected",,,1,11,0,1884
1922,5261,"Undirected",,,1,11,0,1884
1922,5957,"Undirected",,,1,11,0,1884
1922,7177,"Undirected",,,1,11,0,1884
1922,7337,"Undirected",,,1,11,0,1884
1922,8182,"Undirected",,,1,11,0,1884
1579,8353,"Undirected",,,1,11,0,1884
1579,1015,"Undirected",,,1,11,0,1884
1579,1134,"Undirected",,,1,11,0,1884
1579,1995,"Undirected",,,1,11,0,1884
1579,2207,"Undirected",,,1,11,0,1884
1579,3203,"Undirected",,,1,11,0,1884
1579,3576,"Undirected",,,1,11,0,1884
1579,4430,"Undirected",,,1,11,0,1884
1579,4499,"Undirected",,,1,11,0,1884
1579,4514,"Undirected",,,1,11,0,1884
1579,5261,"Undirected",,,1,11,0,1884
1579,5957,"Undirected",,,1,11,0,1884
1579,7177,"Undirected",,,1,11,0,1884
1579,7337,"Undirected",,,1,11,0,1884
1579,8182,"Undirected",,,1,11,0,1884
3013,8353,"Undirected",,,1,10,0,1884
3013,8353,"Undirected",,,1,10,0,1884
3013,1015,"Undirected",,,1,10,0,1884
3013,1134,"Undirected",,,1,10,0,1884
3013,2207,"Undirected",,,1,10,0,1884
3013,3576,"Undirected",,,1,10,0,1884
3013,4430,"Undirected",,,1,10,0,1884
3013,4499,"Undirected",,,1,10,0,1884
3013,4514,"Undirected",,,1,10,0,1884
3013,5261,"Undirected",,,1,10,0,1884
3013,5957,"Undirected",,,1,10,0,1884
3013,7177,"Undirected",,,1,10,0,1884
3013,7177,"Undirected",,,1,10,0,1884
3013,8182,"Undirected",,,1,10,0,1884
3106,8353,"Undirected",,,1,12,0,1884
3106,1015,"Undirected",,,1,12,0,1884
3106,1134,"Undirected",,,1,12,0,1884
3106,1995,"Undirected",,,1,12,0,1884
3106,2207,"Undirected",,,1,12,0,1884
3106,3203,"Undirected",,,1,12,0,1884
3106,3576,"Undirected",,,1,12,0,1884
3106,4430,"Undirected",,,1,12,0,1884
3106,4499,"Undirected",,,1,12,0,1884
3106,4514,"Undirected",,,1,12,0,1884
3106,5261,"Undirected",,,1,12,0,1884
3106,5957,"Undirected",,,1,12,0,1884
3106,7177,"Undirected",,,1,12,0,1884
3106,7337,"Undirected",,,1,12,0,1884
3106,8182,"Undirected",,,1,12,0,1884
416,8353,"Undirected",,,1,10,0,1884
416,1015,"Undirected",,,1,10,0,1884
416,1134,"Undirected",,,1,10,0,1884
416,1995,"Undirected",,,1,10,0,1884
416,2207,"Undirected",,,1,10,0,1884
416,3203,"Undirected",,,1,10,0,1884
416,3576,"Undirected",,,1,10,0,1884
416,4430,"Undirected",,,1,10,0,1884
416,4499,"Undirected",,,1,10,0,1884
416,4514,"Undirected",,,1,10,0,1884
416,5261,"Undirected",,,1,10,0,1884
416,5957,"Undirected",,,1,10,0,1884
416,7177,"Undirected",,,1,10,0,1884
416,7337,"Undirected",,,1,10,0,1884
416,8182,"Undirected",,,1,10,0,1884
295,8353,"Undirected",,,1,11,0,1884
295,1015,"Undirected",,,1,11,0,1884
295,1134,"Undirected",,,1,11,0,1884
295,1995,"Undirected",,,1,11,0,1884
295,2207,"Undirected",,,1,11,0,1884
295,3203,"Undirected",,,1,11,0,1884
295,3576,"Undirected",,,1,11,0,1884
295,4430,"Undirected",,,1,11,0,1884
295,4499,"Undirected",,,1,11,0,1884
295,4514,"Undirected",,,1,11,0,1884
295,5261,"Undirected",,,1,11,0,1884
295,5957,"Undirected",,,1,11,0,1884
295,7177,"Undirected",,,1,11,0,1884
295,7337,"Undirected",,,1,11,0,1884
295,8182,"Undirected",,,1,11,0,1884
5475,8353,"Undirected",,,1,11,0,1884
5475,1015,"Undirected",,,1,11,0,1884
5475,1134,"Undirected",,,1,11,0,1884
5475,1995,"Undirected",,,1,11,0,1884
5475,2207,"Undirected",,,1,11,0,1884
5475,3203,"Undirected",,,1,11,0,1884
5475,3576,"Undirected",,,1,11,0,1884
5475,4430,"Undirected",,,1,11,0,1884
5475,4499,"Undirected",,,1,11,0,1884
5475,4514,"Undirected",,,1,11,0,1884
5475,5261,"Undirected",,,1,11,0,1884
5475,5957,"Undirected",,,1,11,0,1884
5475,7177,"Undirected",,,1,11,0,1884
5475,7337,"Undirected",,,1,11,0,1884
5475,8182,"Undirected",,,1,11,0,1884
5346,8353,"Undirected",,,1,11,0,1884
