4420,2269,3641,"Undirected",,,1,11,0,1886
6059,3818,2965,"Undirected",,,1,11,0,1886
3836,2269,8216,"Undirected",,,1,13,0,1886
631,5049,1304,"Undirected",,,1,13,0,1886
733,4009,3377,"Undirected",,,1,11,0,1886
6238,4131,4067,"Undirected",,,1,10,0,1886
4660,7685,7873,"Undirected",,,1,,,1886
5742,2665,5679,"Undirected",,,1,10,0,1886
6230,2721,8023,"Undirected",,,1,,,1886
21,4322,2819,"Undirected",,,1,11,0,1886
1973,3596,5402,"Undirected",,,1,11,0,1886
641,2208,6406,"Undirected",,,1,12,0,1886
5888,5691,481,"Undirected",,,1,11,0,1886
2967,5997,4062,"Undirected",,,1,11,0,1886
6169,5413,5915,"Undirected",,,1,11,0,1886
454,485,3097,"Undirected",,,1,12,0,1886
6391,740,3695,"Undirected",,,1,13,0,1886
3488,7071,7791,"Undirected",,,1,12,0,1886
6836,3695,270,"Undirected",,,1,13,0,1886
5416,1304,5047,"Undirected",,,1,14,0,1886
8283,5825,8046,"Undirected",,,1,15,0,1886
5852,377,4429,"Undirected",,,1,,,1886
118,1110,3952,"Undirected",,,1,14,0,1887
5626,6825,5624,"Undirected",,,1,13,0,1887
7484,3308,6395,"Undirected",,,1,12,1,1887
5148,474,6070,"Undirected",,,1,12,0,1887
1317,4275,1925,"Undirected",,,1,13,0,1887
2829,5710,2152,"Undirected",,,1,13,0,1887
2347,6701,2819,"Undirected",,,1,12,0,1887
944,2721,31,"Undirected",,,1,12,0,1887
6371,5518,5793,"Undirected",,,1,13,0,1887
5193,3604,5192,"Undirected",,,1,12,0,1887
1383,1016,3440,"Undirected",,,1,12,0,1887
4491,4371,2725,"Undirected",,,1,12,1,1887
1893,631,6095,"Undirected",,,1,12,0,1887
7987,4864,588,"Undirected",,,1,13,0,1887
5695,6069,3981,"Undirected",,,1,13,0,1887
7820,3698,4939,"Undirected",,,1,14,0,1887
6556,7683,6309,"Undirected",,,1,14,0,1887
5140,6548,5262,"Undirected",,,1,13,0,1887
3712,4264,8146,"Undirected",,,1,14,0,1887
7220,3245,7443,"Undirected",,,1,12,0,1887
3889,3439,7990,"Undirected",,,1,12,0,1887
4596,4209,4430,"Undirected",,,1,12,0,1887
446,3619,6835,"Undirected",,,1,12,1,1887
3534,1003,65,"Undirected",,,1,12,0,1887
208,7320,7158,"Undirected",,,1,12,0,1887
490,3671,495,"Undirected",,,1,12,0,1887
1172,3414,1876,"Undirected",,,1,12,0,1887
7779,519,5418,"Undirected",,,1,13,0,1887
4984,1293,5262,"Undirected",,,1,13,0,1887
7595,1497,3779,"Undirected",,,1,12,0,1887
3229,1980,4671,"Undirected",,,1,11,0,1887
128,5531,8328,"Undirected",,,1,14,0,1887
2673,2269,2389,"Undirected",,,1,12,0,1887
7116,4062,6701,"Undirected",,,1,11,0,1887
6073,6391,3293,"Undirected",,,1,11,0,1887
1321,4499,654,"Undirected",,,1,10,0,1887
6886,3357,7752,"Undirected",,,1,11,0,1887
722,5915,3526,"Undirected",,,1,11,0,1887
5191,5040,6330,"Undirected",,,1,13,0,1887
3834,8215,6330,"Undirected",,,1,12,0,1887
2094,6159,377,"Undirected",,,1,13,0,1887
1629,6152,299,"Undirected",,,1,13,0,1887
7282,4290,5023,"Undirected",,,1,13,0,1887
7876,8332,4621,"Undirected",,,1,13,0,1887
5711,3397,2152,"Undirected",,,1,13,0,1887
7457,3637,7570,"Undirected",,,1,13,0,1887
4561,2269,5665,"Undirected",,,1,13,0,1887
2760,5665,7091,"Undirected",,,1,12,0,1887
1031,5637,277,"Undirected",,,1,12,0,1887
5813,3097,278,"Undirected",,,1,,,1887
4735,6854,2843,"Undirected",,,1,13,0,1887
8132,686,8066,"Undirected",,,1,12,0,1887
3209,1165,6614,"Undirected",,,1,12,0,1887
350,521,6701,"Undirected",,,1,6,6,1887
5813,3097,314,"Undirected",,,1,12,0,1887
5491,3187,1869,"Undirected",,,1,12,0,1887
6440,5710,2819,"Undirected",,,1,,,1887
7626,4942,1932,"Undirected",,,1,13,0,1887
350,6817,8006,"Undirected",,,1,14,0,1887
6440,5710,2819,"Undirected",,,1,14,0,1887
3122,2721,3245,"Undirected",,,1,13,0,1887
4967,6864,6898,"Undirected",,,1,15,0,1887
6838,270,3695,"Undirected",,,1,15,0,1887
649,2616,6290,"Undirected",,,1,13,0,1887
1880,1869,4021,"Undirected",,,1,,,1887
4988,3486,484,"Undirected",,,1,12,0,1888
5693,378,3339,"Undirected",,,1,13,1,1888
5157,224,7002,"Undirected",,,1,14,0,1888
5005,8226,7619,"Undirected",,,1,11,2,1888
885,3730,6269,"Undirected",,,1,14,0,1888
6067,7290,705,"Undirected",,,1,14,0,1888
1302,1873,2871,"Undirected",,,1,12,0,1888
2077,3947,1759,"Undirected",,,1,12,0,1888
8237,1876,3414,"Undirected",,,1,13,0,1888
718,1981,3190,"Undirected",,,1,12,0,1888
478,3726,5477,"Undirected",,,1,12,0,1888
963,7811,5712,"Undirected",,,1,13,0,1888
2562,687,2081,"Undirected",,,1,11,0,1888
4238,4984,489,"Undirected",,,1,11,0,1888
4252,2081,8073,"Undirected",,,1,11,0,1888
3559,3730,1034,"Undirected",,,1,12,1,1888
3337,3659,2185,"Undirected",,,1,12,0,1888
7680,2095,5697,"Undirected",,,1,12,0,1888
7427,8079,2054,"Undirected",,,1,10,0,1888
3673,848,8006,"Undirected",,,1,13,0,1888
2425,2809,3765,"Undirected",,,1,13,0,1888
3009,6543,1293,"Undirected",,,1,11,2,1888
3893,2664,3307,"Undirected",,,1,11,0,1888
96,1283,4048,"Undirected",,,1,14,0,1888
6825,6653,3963,"Undirected",,,1,13,0,1888
2647,7940,4671,"Undirected",,,1,13,0,1888
7848,5665,6269,"Undirected",,,1,13,0,1888
5863,1910,3607,"Undirected",,,1,12,0,1888
770,3596,5757,"Undirected",,,1,10,0,1888
5258,3241,7940,"Undirected",,,1,10,0,1888
3819,6206,2829,"Undirected",,,1,10,0,1888
1394,4019,5657,"Undirected",,,1,10,0,1888
6327,3717,1159,"Undirected",,,1,12,0,1888
5062,5951,8234,"Undirected",,,1,13,0,1888
8222,4906,5394,"Undirected",,,1,13,0,1888
203,8073,4010,"Undirected",,,1,12,0,1888
373,2081,1693,"Undirected",,,1,12,0,1888
5612,6269,8023,"Undirected",,,1,12,0,1888
7229,6850,6167,"Undirected",,,1,12,0,1888
3398,3188,2108,"Undirected",,,1,13,0,1888
6284,5699,5921,"Undirected",,,1,13,0,1888
5042,8023,2269,"Undirected",,,1,14,0,1888
6999,654,1116,"Undirected",,,1,12,0,1888
6861,1654,1869,"Undirected",,,1,12,0,1888
2732,3310,1004,"Undirected",,,1,11,0,1889
6072,3857,1382,"Undirected",,,1,11,0,1889
2765,7070,3097,"Undirected",,,1,10,0,1889
1749,8293,5884,"Undirected",,,1,14,0,1889
3895,5455,5042,"Undirected",,,1,13,0,1889
4818,813,4022,"Undirected",,,1,15,0,1889
4977,5912,522,"Undirected",,,1,14,0,1889
7866,1315,8079,"Undirected",,,1,14,1,1889
1294,20,2152,"Undirected",,,1,15,0,1889
7733,6611,4229,"Undirected",,,1,14,1,1889
6076,6912,4209,"Undirected",,,1,,,1889
6790,2208,1675,"Undirected",,,1,13,0,1889
8008,8046,3009,"Undirected",,,1,12,0,1889
7144,631,1988,"Undirected",,,1,13,0,1889
5402,8224,4165,"Undirected",,,1,14,0,1889
7704,942,6159,"Undirected",,,1,13,0,1889
1623,3504,2070,"Undirected",,,1,11,1,1889
6527,3716,5044,"Undirected",,,1,10,0,1889
7839,5388,1305,"Undirected",,,1,10,0,1889
3654,7091,1278,"Undirected",,,1,13,0,1889
6372,4215,7482,"Undirected",,,1,13,0,1889
1036,521,5966,"Undirected",,,1,13,0,1889
5506,7501,6152,"Undirected",,,1,12,0,1889
4004,8046,690,"Undirected",,,1,13,0,1889
937,211,1293,"Undirected",,,1,15,0,1889
4876,1304,7523,"Undirected",,,1,15,0,1889
3074,378,2109,"Undirected",,,1,15,0,1889
4259,8335,7791,"Undirected",,,1,13,0,1889
2485,4863,1304,"Undirected",,,1,14,0,1889
1264,2152,6701,"Undirected",,,1,14,0,1889
1948,4215,3497,"Undirected",,,1,13,0,1889
5831,4511,4259,"Undirected",,,1,11,0,1889
1391,5435,7862,"Undirected",,,1,15,0,1889
5806,3149,1995,"Undirected",,,1,14,0,1889
4702,4174,57,"Undirected",,,1,11,0,1889
1897,6193,1910,"Undirected",,,1,11,0,1889
7374,6269,2317,"Undirected",,,1,11,0,1889
7329,378,2188,"Undirected",,,1,11,0,1889
2240,3678,6888,"Undirected",,,1,12,0,1889
1710,3378,3310,"Undirected",,,1,15,0,1889
6868,4067,877,"Undirected",,,1,14,0,1889
3532,7743,4567,"Undirected",,,1,15,0,1889
617,5691,7625,"Undirected",,,1,14,0,1889
4150,1294,1066,"Undirected",,,1,12,0,1889
7488,4029,8215,"Undirected",,,1,14,0,1889
7893,373,1473,"Undirected",,,1,12,0,1889
7391,5710,8302,"Undirected",,,1,11,0,1889
491,4789,4988,"Undirected",,,1,10,0,1890
7766,4940,1110,"Undirected",,,1,10,0,1890
7400,211,1306,"Undirected",,,1,14,0,1890
7546,1952,1629,"Undirected",,,1,14,0,1890
3746,401,4671,"Undirected",,,1,14,0,1890
6805,1997,7712,"Undirected",,,1,14,0,1890
4673,7978,7098,"Undirected",,,1,14,0,1890
2338,4940,6388,"Undirected",,,1,14,0,1890
3910,1952,4705,"Undirected",,,1,13,1,1890
5889,6939,4818,"Undirected",,,1,13,0,1890
6313,4269,3730,"Undirected",,,1,,,1890
5312,3486,1019,"Undirected",,,1,14,0,1890
4221,7482,7333,"Undirected",,,1,12,0,1890
3533,2239,3535,"Undirected",,,1,12,0,1890
4515,4229,6418,"Undirected",,,1,12,0,1890
3006,1848,5602,"Undirected",,,1,12,0,1890
3730,8125,7213,"Undirected",,,1,12,0,1890
1154,6234,3634,"Undirected",,,1,11,0,1890
5896,4430,7770,"Undirected",,,1,12,0,1890
1939,5803,4467,"Undirected",,,1,12,0,1890
443,2742,4452,"Undirected",,,1,12,0,1890
4206,1861,1019,"Undirected",,,1,12,0,1890
854,377,6560,"Undirected",,,1,11,0,1890
5857,3053,5825,"Undirected",,,1,11,0,1890
7896,5756,3690,"Undirected",,,1,11,0,1890
828,674,7063,"Undirected",,,1,10,0,1890
1130,4671,6849,"Undirected",,,1,13,0,1890
2148,6701,7529,"Undirected",,,1,12,0,1890
4979,7323,1240,"Undirected",,,1,12,0,1890
7903,2989,2081,"Undirected",,,1,12,0,1890
8312,703,7041,"Undirected",,,1,11,0,1890
7574,3695,6391,"Undirected",,,1,10,0,1890
6051,6095,5405,"Undirected",,,1,12,2,1890
5732,5810,491,"Undirected",,,1,14,0,1890
6417,7000,7978,"Undirected",,,1,15,0,1890
7752,2237,763,"Undirected",,,1,15,0,1890
5511,6408,6848,"Undirected",,,1,15,0,1890
1099,6884,2206,"Undirected",,,1,15,0,1890
3347,7042,3362,"Undirected",,,1,15,0,1890
3903,3414,1876,"Undirected",,,1,13,0,1890
7251,1060,3813,"Undirected",,,1,13,0,1890
4611,6912,8125,"Undirected",,,1,13,0,1890
1410,1408,7496,"Undirected",,,1,12,0,1890
3352,4940,2366,"Undirected",,,1,13,0,1890
7145,6872,1874,"Undirected",,,1,13,0,1890
1198,1425,7652,"Undirected",,,1,,,1890
5928,654,7784,"Undirected",,,1,14,0,1890
4529,7683,1305,"Undirected",,,1,12,0,1891
318,7398,2054,"Undirected",,,1,13,0,1891
5077,2173,441,"Undirected",,,1,14,0,1891
738,3414,370,"Undirected",,,1,14,0,1891
2839,7940,6291,"Undirected",,,1,14,0,1891
3935,4935,717,"Undirected",,,1,13,0,1891
691,243,8125,"Undirected",,,1,12,0,1891
461,2076,3769,"Undirected",,,1,13,0,1891
5900,2322,3731,"Undirected",,,1,15,0,1891
800,1286,8215,"Undirected",,,1,13,0,1891
6661,906,7649,"Undirected",,,1,12,0,1891
5803,2102,6610,"Undirected",,,1,13,0,1891
802,6825,4689,"Undirected",,,1,12,0,1891
8047,2173,4217,"Undirected",,,1,13,0,1891
4948,2212,2326,"Undirected",,,1,12,0,1891
8351,3749,3206,"Undirected",,,1,12,0,1891
6433,3378,3712,"Undirected",,,1,12,0,1891
3265,7622,2460,"Undirected",,,1,12,0,1891
7882,4891,911,"Undirected",,,1,12,0,1891
2964,3488,1593,"Undirected",,,1,11,1,1891
7438,5691,3232,"Undirected",,,1,11,0,1891
2115,2152,7042,"Undirected",,,1,,,1891
5901,3731,2333,"Undirected",,,1,11,0,1891
4181,6152,6836,"Undirected",,,1,11,1,1891
1884,2456,4474,"Undirected",,,1,11,0,1891
627,2955,1910,"Undirected",,,1,11,0,1891
712,737,736,"Undirected",,,1,11,0,1891
4322,6701,2147,"Undirected",,,1,11,0,1891
470,7792,7615,"Undirected",,,1,11,0,1891
88,2807,5693,"Undirected",,,1,10,0,1891
829,7063,80,"Undirected",,,1,12,0,1891
1641,6055,5742,"Undirected",,,1,12,0,1891
973,1948,4284,"Undirected",,,1,13,0,1891
6405,1848,8046,"Undirected",,,1,12,0,1891
5860,2374,5803,"Undirected",,,1,12,0,1891
7429,4069,3258,"Undirected",,,1,11,0,1891
3127,4727,674,"Undirected",,,1,11,0,1891
6600,2340,7940,"Undirected",,,1,11,0,1891
3238,3695,6836,"Undirected",,,1,11,0,1891
3639,7099,1695,"Undirected",,,1,12,0,1891
6997,1869,4022,"Undirected",,,1,15,0,1891
1277,2070,1293,"Undirected",,,1,12,0,1891
5201,2860,8332,"Undirected",,,1,12,0,1891
6141,7002,8215,"Undirected",,,1,12,0,1891
6092,6433,3053,"Undirected",,,1,12,0,1891
3997,3678,2269,"Undirected",,,1,13,0,1891
410,7777,296,"Undirected",,,1,10,0,1891
4849,1398,730,"Undirected",,,1,14,0,1891
837,298,3053,"Undirected",,,1,13,0,1891
192,4075,7866,"Undirected",,,1,13,0,1891
2635,5435,641,"Undirected",,,1,11,0,1892
6241,4705,7874,"Undirected",,,1,13,1,1892
7498,717,6943,"Undirected",,,1,15,0,1892
7381,3961,1869,"Undirected",,,1,13,0,1892
3177,4022,2969,"Undirected",,,1,11,2,1892
777,1843,5857,"Undirected",,,1,13,0,1892
3388,1375,3307,"Undirected",,,1,13,0,1892
7858,7784,1932,"Undirected",,,1,13,0,1892
7756,4648,211,"Undirected",,,1,13,0,1892
883,6884,4027,"Undirected",,,1,11,0,1892
3034,1382,6589,"Undirected",,,1,13,0,1892
4659,6434,5921,"Undirected",,,1,13,0,1892
1901,3947,5420,"Undirected",,,1,13,0,1892
5915,6202,3423,"Undirected",,,1,11,0,1892
7428,3307,4815,"Undirected",,,1,12,0,1892
5709,2152,2819,"Undirected",,,1,13,0,1892
3685,4229,1869,"Undirected",,,1,13,0,1892
136,521,2070,"Undirected",,,1,13,0,1892
6953,6178,1630,"Undirected",,,1,13,0,1892
2551,4498,5650,"Undirected",,,1,11,0,1892
398,2967,667,"Undirected",,,1,11,0,1892
3009,6235,7791,"Undirected",,,1,12,0,1892
3788,3701,5880,"Undirected",,,1,12,0,1892
6615,3678,7770,"Undirected",,,1,12,0,1892
746,3730,2057,"Undirected",,,1,,,1892
725,489,3729,"Undirected",,,1,10,0,1892
4988,4253,2057,"Undirected",,,1,10,0,1892
5078,968,1001,"Undirected",,,1,13,0,1892
4372,8224,6448,"Undirected",,,1,13,0,1892
1454,318,3712,"Undirected",,,1,4,10,1892
4175,55,4062,"Undirected",,,1,12,0,1892
1065,3636,8163,"Undirected",,,1,10,0,1892
4882,4073,2829,"Undirected",,,1,13,0,1892
1454,319,1861,"Undirected",,,1,11,3,1892
6959,6055,7220,"Undirected",,,1,11,0,1892
2980,216,4430,"Undirected",,,1,13,0,1892
1887,2070,3947,"Undirected",,,1,14,0,1892
3863,3017,4940,"Undirected",,,1,13,0,1892
5351,3947,2078,"Undirected",,,1,13,0,1892
3437,3695,2967,"Undirected",,,1,13,0,1892
3131,1304,3961,"Undirected",,,1,15,0,1892
6655,649,6269,"Undirected",,,1,15,0,1892
5316,1989,631,"Undirected",,,1,15,0,1892
6196,4104,8253,"Undirected",,,1,15,0,1892
3565,65,3228,"Undirected",,,1,15,0,1892
1747,5506,1876,"Undirected",,,1,14,0,1893
4460,654,8107,"Undirected",,,1,13,0,1893
1374,2848,1298,"Undirected",,,1,14,0,1893
3301,2675,608,"Undirected",,,1,14,0,1893
3739,1932,1952,"Undirected",,,1,13,0,1893
571,5947,4430,"Undirected",,,1,13,0,1893
4937,3935,7565,"Undirected",,,1,13,0,1893
7863,3981,5700,"Undirected",,,1,12,0,1893
8137,1848,5714,"Undirected",,,1,15,0,1893
6645,4430,6241,"Undirected",,,1,15,0,1893
1872,902,6434,"Undirected",,,1,15,0,1893
8192,1368,4705,"Undirected",,,1,15,0,1893
5886,298,1344,"Undirected",,,1,14,0,1893
1692,7653,8047,"Undirected",,,1,14,0,1893
5202,4174,3676,"Undirected",,,1,13,0,1893
2250,3355,372,"Undirected",,,1,14,0,1893
8062,7570,6159,"Undirected",,,1,12,0,1893
5268,4671,2087,"Undirected",,,1,14,0,1893
844,1869,4062,"Undirected",,,1,14,0,1893
1209,5810,5732,"Undirected",,,1,13,0,1893
1520,8125,7724,"Undirected",,,1,13,0,1893
4887,7698,2646,"Undirected",,,1,13,0,1893
7094,7753,2010,"Undirected",,,1,10,3,1893
6134,5732,484,"Undirected",,,1,13,0,1893
3811,8226,2237,"Undirected",,,1,13,0,1893
2363,6193,7698,"Undirected",,,1,14,0,1893
6995,5915,5742,"Undirected",,,1,14,0,1893
5119,7978,1408,"Undirected",,,1,12,0,1893
1350,5880,8107,"Undirected",,,1,2,11,1893
6471,1408,7221,"Undirected",,,1,4,9,1893
1316,3765,2491,"Undirected",,,1,13,0,1893
6270,8284,6269,"Undirected",,,1,13,0,1893
704,8163,4940,"Undirected",,,1,14,0,1893
4237,3741,390,"Undirected",,,1,14,0,1893
7550,6701,6193,"Undirected",,,1,13,0,1893
4635,2890,3916,"Undirected",,,1,11,0,1893
2293,1932,2371,"Undirected",,,1,14,0,1893
7027,1988,4725,"Undirected",,,1,14,0,1893
3076,8023,1579,"Undirected",,,1,14,0,1893
7330,7796,8302,"Undirected",,,1,14,0,1893
636,4671,6907,"Undirected",,,1,13,1,1893
1067,6206,2871,"Undirected",,,1,13,0,1893
5227,8015,6646,"Undirected",,,1,13,0,1893
8243,848,3157,"Undirected",,,1,11,0,1893
359,1848,8012,"Undirected",,,1,13,0,1893
3794,92,4266,"Undirected",,,1,12,0,1893
4166,4429,631,"Undirected",,,1,13,0,1893
7420,4671,57,"Undirected",,,1,13,0,1893
3335,1903,2070,"Undirected",,,1,14,0,1893
6119,2646,2340,"Undirected",,,1,1,0,1893
3196,6661,5806,"Undirected",,,1,13,0,1893
1635,5888,8214,"Undirected",,,1,11,0,1893
1350,7042,5880,"Undirected",,,1,4,10,1893
4354,1989,4798,"Undirected",,,1,14,0,1893
3763,3515,2129,"Undirected",,,1,15,0,1893
3710,7983,5726,"Undirected",,,1,11,0,1893
4322,6701,200,"Undirected",,,1,10,0,1893
